Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
201 - 1360 Costigan Rd,https://www.zoocasa.com/milton-on-real-estate/201-1360-costigan-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$715,000","List Price$629,900",3 months ,2 Bed,2 Bath,800–899 sqft
128 Lemieux Crt,https://www.zoocasa.com/milton-on-real-estate/128-lemieux-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,355,000","List Price$1,099,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
999 Syndenham Lane,https://www.zoocasa.com/milton-on-real-estate/999-syndenham-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,020,000","List Price$1,699,000",Sold 3 Months Ago,4 Bed,5 Bath,N/A sqft
515 Cavanagh Lane,https://www.zoocasa.com/milton-on-real-estate/515-cavanagh-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F78dedd77-e790-4337-8981-9951e9b89d32.jpg&w=640&q=75,Sold,"$1,035,000","List Price$800,000",3 months ,2 Bed,3 Bath,1100–1500 sqft
1383 Rolph Terr,https://www.zoocasa.com/milton-on-real-estate/1383-rolph-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,825,000","List Price$1,599,900",Sold 3 Months Ago,4 Bed,4 Bath,2500–3000 sqft
114 Hanson Cres,https://www.zoocasa.com/milton-on-real-estate/114-hanson-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,325,000","List Price$999,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
1627 Sorensen Crt,https://www.zoocasa.com/milton-on-real-estate/1627-sorensen-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,438,000","List Price$1,100,000",Sold 3 Months Ago,4 Bed,3 Bath,2000–2500 sqft
1535 Elsworthy Crossing Dr E,https://www.zoocasa.com/milton-on-real-estate/1535-elsworthy-cross,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,535,000","List Price$1,199,000",Sold 3 Months Ago,4 Bed,3 Bath,1500–2000 sqft
1457 Clark Blvd,https://www.zoocasa.com/milton-on-real-estate/1457-clark-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F998789ae-7ba6-47b6-a24e-f4d0f3404d7a.jpg&w=640&q=75,Sold,"$1,160,000","List Price$999,999",3 months ,3 Bed,3 Bath,1500–2000 sqft
1668 Stover Cres,https://www.zoocasa.com/milton-on-real-estate/1668-stover-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd6b7b4d4-7839-4ef3-86c5-101ebb085626.jpg&w=640&q=75,Sold,"$1,215,751","List Price$949,000",3 months ,3 Bed,3 Bath,N/A sqft
328 Black Dr,https://www.zoocasa.com/milton-on-real-estate/328-black-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4e7062ff-9ae7-4e7f-a9bb-c5c8580f00d5.jpg&w=640&q=75,Sold,"$1,180,000","List Price$999,999",3 months ,3 Bed,3 Bath,N/A sqft
926 Nadalin Hts,https://www.zoocasa.com/milton-on-real-estate/926-nadalin-hts,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,030,000","List Price$850,000",3 months ,2 Bed,3 Bath,1100–1500 sqft
84 Fulton St,https://www.zoocasa.com/milton-on-real-estate/84-fulton-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F83737436-3461-4cc6-8e22-5831bb0a1ae9.jpg&w=640&q=75,Sold,"$1,221,000","List Price$984,000",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
38 - 661 Childs Dr,https://www.zoocasa.com/milton-on-real-estate/38-661-childs-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$832,000","List Price$699,000",3 months ,3 Bed,2 Bath,1400–1599 sqft
448 Bellflower Crt,https://www.zoocasa.com/milton-on-real-estate/448-bellflower-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc1e4df85-c081-4af1-8c94-a8dd879990b0.jpg&w=640&q=75,Sold,"$1,115,000","List Price$899,900",3 months ,3 Bed,3 Bath,1100–1500 sqft
403 Greenlees Circ,https://www.zoocasa.com/milton-on-real-estate/403-greenlees-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,711,000","List Price$1,499,000",3 months ,4 Bed,5 Bath,2000–2500 sqft
705 Ferguson Dr,https://www.zoocasa.com/milton-on-real-estate/705-ferguson-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,290,000","List Price$1,099,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
432 Patterson Dr,https://www.zoocasa.com/milton-on-real-estate/432-patterson-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F71ee352b-ab95-4e89-a4a9-5b400d63021c.jpg&w=640&q=75,Sold,"$1,215,000","List Price$899,900",3 months ,3 Bed,3 Bath,1100–1500 sqft
288 Randall Cres,https://www.zoocasa.com/milton-on-real-estate/288-randall-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe5ad23c7-2f5d-4937-af42-512017a79a88.jpg&w=640&q=75,Sold,"$1,575,000","List Price$1,550,000",Sold 3 Months Ago,3 Bed,4 Bath,1500–2000 sqft
55 Locker Pl,https://www.zoocasa.com/milton-on-real-estate/55-locker-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,650,000","List Price$1,350,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
830 Willow Ave,https://www.zoocasa.com/milton-on-real-estate/830-willow-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,270,000","List Price$1,188,000",3 months ,3 Bed,2 Bath,1100–1500 sqft
1194 Newell St,https://www.zoocasa.com/milton-on-real-estate/1194-newell-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,311,000","List Price$999,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
276 Kingsleigh Crt,https://www.zoocasa.com/milton-on-real-estate/276-kingsleigh-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,255,000","List Price$949,000",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
295 Mortimer Cres W,https://www.zoocasa.com/milton-on-real-estate/295-mortimer-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,175,000","List Price$1,195,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
622 Clover Park Cres,https://www.zoocasa.com/milton-on-real-estate/622-clover-park-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,635,000","List Price$1,199,000",3 months ,4 Bed,4 Bath,2000–2500 sqft
303 - 1050 Main St E,https://www.zoocasa.com/milton-on-real-estate/303-1050-main-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff01f5be5-187c-4f11-a559-63d67b9367f3.jpg&w=640&q=75,Sold,"$795,000","List Price$675,000",3 months ,2 Bed,2 Bath,700–799 sqft
60 Hanson Cres,https://www.zoocasa.com/milton-on-real-estate/60-hanson-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fae477e51-2aca-40d1-a360-119fcb078282.jpg&w=640&q=75,Sold,"$1,450,000","List Price$999,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
665 Scott Blvd,https://www.zoocasa.com/milton-on-real-estate/665-scott-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5415ca74-7c69-4175-af24-e92df1710a59.jpg&w=640&q=75,Sold,"$1,250,000","List Price$999,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
410 - 1390 Main St E,https://www.zoocasa.com/milton-on-real-estate/410-1390-main-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3201653d-6ba7-434f-bc9e-9f4b3fb0d98d.jpg&w=640&q=75,Sold,"$646,000","List Price$529,900",3 months ,1 Bed,1 Bath,600–699 sqft
375 Wettlaufer Terr,https://www.zoocasa.com/milton-on-real-estate/375-wettlaufer-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,515,000","List Price$2,000,000",3 months ,4 Bed,5 Bath,3000–3500 sqft
26 - 975 Whitlock Ave,https://www.zoocasa.com/milton-on-real-estate/26-975-whitlock-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,079,000",3 months ,3 Bed,4 Bath,N/A sqft
on - 929 Savoline Blvd,https://www.zoocasa.com/milton-on-real-estate/929-savoline-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdda8d6b6-2a71-42bd-b4a5-b49c52826086.jpg&w=640&q=75,Sold,"$1,250,000","List Price$999,000",3 months ,3 Bed,4 Bath,2000–2500 sqft
8182 Hornby Rd,https://www.zoocasa.com/halton-hills-on-real-estate/8182-hornby-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F05dfc618-39ec-4f2d-86fe-bc73e775019b.jpg&w=640&q=75,Sold,"$2,300,000","List Price$1,999,905",Sold 3 Months Ago,3 Bed,3 Bath,N/A sqft
1077 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/1077-farmstead-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4634b86a-0bfe-45fe-af19-e0f47b9c86d9.jpg&w=640&q=75,Sold,"$1,375,000","List Price$1,199,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
166 - 1000 Asleton Blvd,https://www.zoocasa.com/milton-on-real-estate/166-1000-asleton-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5a482266-178a-4b85-a50e-5f1ad67729b0.jpg&w=640&q=75,Sold,"$1,220,000","List Price$999,900",3 months ,4 Bed,3 Bath,1800–1999 sqft
92 - 1380 Costigan Rd,https://www.zoocasa.com/milton-on-real-estate/92-1380-costigan-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6e71731a-af75-4240-bb75-dd25d754addb.jpg&w=640&q=75,Sold,"$882,000","List Price$879,900",3 months ,3 Bed,2 Bath,700–799 sqft
668 Dolby Cres,https://www.zoocasa.com/milton-on-real-estate/668-dolby-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2373b22f-62d9-4492-8859-b3dec1291fab.jpg&w=640&q=75,Sold,"$1,600,000","List Price$1,495,000",3 months ,4 Bed,4 Bath,N/A sqft
35 Peru Rd,https://www.zoocasa.com/milton-on-real-estate/35-peru-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9dbff589-ebc2-4acd-afae-6bd5e8f6d63e.jpg&w=640&q=75,Sold,"$1,700,000","List Price$1,388,880",3 months ,3 Bed,2 Bath,N/A sqft
921 Dice Way,https://www.zoocasa.com/milton-on-real-estate/921-dice-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fca6e34b5-a5ac-4e9d-91c4-3d6e12cb3b27.jpg&w=640&q=75,Sold,"$1,635,000","List Price$1,699,888",3 months ,3 Bed,3 Bath,2000–2500 sqft
408 - 100 Millside Dr,https://www.zoocasa.com/milton-on-real-estate/408-100-millside-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6debb81f-83bf-4de3-9c04-aefd2b4ca3ef.jpg&w=640&q=75,Sold,"$850,000","List Price$699,900",3 months ,2 Bed,2 Bath,1200–1399 sqft
1244 Cartmer Way,https://www.zoocasa.com/milton-on-real-estate/1244-cartmer-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5e180b90-984f-429e-b72c-d68d4312c702.jpg&w=640&q=75,Sold,"$1,296,000","List Price$988,800",3 months ,3 Bed,4 Bath,1500–2000 sqft
16 - 1380 Costigan Rd,https://www.zoocasa.com/milton-on-real-estate/16-1380-costigan-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$975,000","List Price$789,900",3 months ,2 Bed,3 Bath,1200–1399 sqft
332 Giddings Cres,https://www.zoocasa.com/milton-on-real-estate/332-giddings-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,401,000","List Price$1,098,000",Sold 3 Months Ago,3 Bed,4 Bath,1500–2000 sqft
62 Charles St,https://www.zoocasa.com/milton-on-real-estate/62-charles-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,051,500","List Price$799,900",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
234 Woodley Cres,https://www.zoocasa.com/milton-on-real-estate/234-woodley-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,072,000","List Price$829,000",3 months ,3 Bed,2 Bath,N/A sqft
921 Sprague Pl,https://www.zoocasa.com/milton-on-real-estate/921-sprague-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$799,000",3 months ,2 Bed,3 Bath,1100–1500 sqft
81 Hatt Crt,https://www.zoocasa.com/milton-on-real-estate/81-hatt-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,411,000","List Price$1,199,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
138 Duncan Lane,https://www.zoocasa.com/milton-on-real-estate/138-duncan-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$998,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
438 Pringle Ave,https://www.zoocasa.com/milton-on-real-estate/438-pringle-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,721,600","List Price$1,388,800",Sold 3 Months Ago,4 Bed,3 Bath,2000–2500 sqft
256 Pearl St,https://www.zoocasa.com/milton-on-real-estate/256-pearl-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$950,000","List Price$799,000",3 months ,3 Bed,2 Bath,1100–1500 sqft
199 Sherwood Rd,https://www.zoocasa.com/milton-on-real-estate/199-sherwood-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,160,000","List Price$949,900",3 months ,3 Bed,3 Bath,N/A sqft
1044 Cooper Ave,https://www.zoocasa.com/milton-on-real-estate/1044-cooper-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$799,000",3 months ,3 Bed,2 Bath,N/A sqft
62 - 165 Hampshire Way,https://www.zoocasa.com/milton-on-real-estate/62-165-hampshire-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,090,000","List Price$949,000",Sold 3 Months Ago,3 Bed,3 Bath,N/A sqft
1155 Duignan Cres,https://www.zoocasa.com/milton-on-real-estate/1155-duignan-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,175,000","List Price$899,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
540 Caverhill Cres,https://www.zoocasa.com/milton-on-real-estate/540-caverhill-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,398,000","List Price$1,450,000",3 months ,3 Bed,3 Bath,1100–1500 sqft
315 - 33 Whitmer St,https://www.zoocasa.com/milton-on-real-estate/315-33-whitmer-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,051,000","List Price$799,000",3 months ,2 Bed,2 Bath,1200–1399 sqft
633 Trudeau Dr,https://www.zoocasa.com/milton-on-real-estate/633-trudeau-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1c948544-967a-45ce-b041-4993e6ae2f2e.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,299,900",Sold 3 Months Ago,3 Bed,4 Bath,N/A sqft
483 Gowland Cres,https://www.zoocasa.com/milton-on-real-estate/483-gowland-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc8cf82ab-a180-4556-833b-c7c1111b8354.jpg&w=640&q=75,Sold,"$1,630,000","List Price$1,299,000",3 months ,4 Bed,3 Bath,2000–2500 sqft
1344 Roper Dr,https://www.zoocasa.com/milton-on-real-estate/1344-roper-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,662,500","List Price$1,375,000",3 months ,3 Bed,3 Bath,2000–2500 sqft
313 - 640 Sauve St,https://www.zoocasa.com/milton-on-real-estate/313-640-sauve-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F421e8c2b-24f3-431d-baf4-c48debd12a1c.jpg&w=640&q=75,Sold,"$720,000","List Price$690,000",3 months ,2 Bed,1 Bath,800–899 sqft
213 - 640 Sauve St,https://www.zoocasa.com/milton-on-real-estate/213-640-sauve-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbb5e2a91-1440-4d5b-a7fd-3b47bf315a9d.jpg&w=640&q=75,Sold,"$755,500","List Price$699,900",Sold 3 Months Ago,2 Bed,1 Bath,800–899 sqft
518 Holly Ave,https://www.zoocasa.com/milton-on-real-estate/518-holly-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3204be7a-0ae5-4664-8cc6-2ffdb998b8c9.jpg&w=640&q=75,Sold,"$1,100,000","List Price$899,000",3 months ,3 Bed,2 Bath,1500–2000 sqft
1526 Chretien St,https://www.zoocasa.com/milton-on-real-estate/1526-chretien-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F05bf3302-fec5-4faa-b6d2-a00e6c11398a.jpg&w=640&q=75,Sold,"$1,450,000","List Price$1,349,999",Sold 3 Months Ago,4 Bed,4 Bath,2500–3000 sqft
29 - 1000 Asleton Blvd,https://www.zoocasa.com/milton-on-real-estate/29-1000-asleton-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F06e52900-97cb-4465-9172-90fb009262dd.jpg&w=640&q=75,Sold,"$1,225,000","List Price$1,099,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
1420 Sycamore Gdns,https://www.zoocasa.com/milton-on-real-estate/1420-sycamore-garden,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F14d0a85e-3514-442e-80e7-ba4130e5049c.jpg&w=640&q=75,Sold,"$1,699,000","List Price$1,699,000",3 months ,4 Bed,3 Bath,2000–2500 sqft
1437 Chretien St,https://www.zoocasa.com/milton-on-real-estate/1437-chretien-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe2330d85-bf07-4e6a-abf0-07ed1d328094.jpg&w=640&q=75,Sold,"$1,505,000","List Price$1,249,900",3 months ,4 Bed,4 Bath,2000–2500 sqft
13127 Steeles Ave,https://www.zoocasa.com/halton-hills-on-real-estate/13127-steeles-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F284152f7-aae4-41af-9c8f-da1da8c80aec.jpg&w=640&q=75,Sold,"$1,380,000","List Price$1,390,000",3 months ,3 Bed,2 Bath,N/A sqft
542 Bellflower Crt,https://www.zoocasa.com/milton-on-real-estate/542-bellflower-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$859,900",3 months ,2 Bed,3 Bath,1100–1500 sqft
509 - 610 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/509-610-farmstead-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5224f397-5f04-47cc-9370-0a27b7e5aa65.jpg&w=640&q=75,Sold,"$825,000","List Price$599,900",3 months ,2 Bed,2 Bath,800–899 sqft
307 - 1390 Main St E,https://www.zoocasa.com/milton-on-real-estate/307-1390-main-st-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$680,000","List Price$619,000",3 months ,1 Bed,1 Bath,800–899 sqft
1152 Riddell Cres,https://www.zoocasa.com/milton-on-real-estate/1152-riddell-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,125,000","List Price$799,000",3 months ,3 Bed,3 Bath,N/A sqft
923 Kennedy Circ,https://www.zoocasa.com/milton-on-real-estate/923-kennedy-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,490,000","List Price$1,299,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
631 Sellers Path,https://www.zoocasa.com/milton-on-real-estate/631-sellers-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,298,000","List Price$999,900",Sold 3 Months Ago,3 Bed,4 Bath,1500–2000 sqft
638 Attenborough Terr,https://www.zoocasa.com/milton-on-real-estate/638-attenborough-terr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fff45a3c6-d786-46fc-9451-33c0ce3ab0b4.jpg&w=640&q=75,Sold,"$999,999","List Price$995,000",3 months ,2 Bed,2 Bath,N/A sqft
274 Gooding Cres,https://www.zoocasa.com/milton-on-real-estate/274-gooding-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,099,000",3 months ,4 Bed,3 Bath,1500–2000 sqft
12601 Nassagaweya Pusl Twn Line,https://www.zoocasa.com/milton-on-real-estate/12601-nassagaweya-pusl-twn-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,375,000","List Price$2,349,900",3 months ,6 Bed,4 Bath,3000–3500 sqft
1018 Borden Lane,https://www.zoocasa.com/milton-on-real-estate/1018-borden-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,251,000","List Price$949,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
86 Main St N,https://www.zoocasa.com/milton-on-real-estate/86-main-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$795,000","List Price$799,900",Sold 3 Months Ago,3 Bed,1 Bath,1500–2000 sqft
227 Higginbotham Cres,https://www.zoocasa.com/milton-on-real-estate/227-higginbotham-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb065f971-2a1d-43fe-937a-6b82007da02d.jpg&w=640&q=75,Sold,"$1,538,000","List Price$1,399,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
624 - 610 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/624-610-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$640,000","List Price$545,000",Sold 3 Months Ago,1 Bed,1 Bath,700–799 sqft
885 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/885-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,850,000","List Price$1,700,000",3 months ,4 Bed,4 Bath,N/A sqft
272 Featherstone Rd,https://www.zoocasa.com/milton-on-real-estate/272-featherstone-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,365,000","List Price$1,249,900",3 months ,3 Bed,4 Bath,1500–2000 sqft
