Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
100 Georgian Dr,https://www.zoocasa.com/oakville-on-real-estate/100-georgian-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,130,000","List Price$1,199,000",Sold 6 Days Ago,3 Bed,3 Bath,1500–2000 sqft
2063 Hixon St,https://www.zoocasa.com/oakville-on-real-estate/2063-hixon-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,500,000","List Price$1,599,900",5 days ,3 Bed,2 Bath,N/A sqft
1134 Beechnut Rd,https://www.zoocasa.com/oakville-on-real-estate/1134-beechnut-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,202,000","List Price$1,099,000",6 days ,3 Bed,2 Bath,N/A sqft
15 Mississaga St,https://www.zoocasa.com/oakville-on-real-estate/15-mississaga-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$7,000,000","List Price$7,500,000",6 days ,3 Bed,4 Bath,3500–5000 sqft
1493 Stationmaster Lane,https://www.zoocasa.com/oakville-on-real-estate/1493-stationmaster-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,157,000","List Price$1,899,000",5 days ,4 Bed,3 Bath,2500–3000 sqft
2379 Central Park Dr,https://www.zoocasa.com/oakville-on-real-estate/2379-central-park-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$650,000","List Price$599,000",Sold 6 Days Ago,1 Bed,1 Bath,600–699 sqft
1581 Greenbriar Dr,https://www.zoocasa.com/oakville-on-real-estate/1581-greenbriar-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,530,000","List Price$1,490,000",6 days ,3 Bed,4 Bath,1500–2000 sqft
23 - 15 Hays Blvd,https://www.zoocasa.com/oakville-on-real-estate/23-15-hays-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$815,000","List Price$599,000",Sold 6 Days Ago,2 Bed,2 Bath,1000–1199 sqft
325 Ellen Davidson Dr,https://www.zoocasa.com/oakville-on-real-estate/325-ellen-davidson-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,168,800",6 days ,3 Bed,3 Bath,1500–2000 sqft
2270 Highcroft Rd,https://www.zoocasa.com/oakville-on-real-estate/2270-highcroft-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,230,000","List Price$1,199,900",5 days ,3 Bed,3 Bath,N/A sqft
2172 Whitworth Dr,https://www.zoocasa.com/oakville-on-real-estate/2172-whitworth-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,325,000","List Price$1,099,000",6 days ,3 Bed,4 Bath,N/A sqft
25 - 51 Hays Blvd,https://www.zoocasa.com/oakville-on-real-estate/25-51-hays-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$820,000","List Price$829,999",6 days ,2 Bed,2 Bath,1000–1199 sqft
156 Rebecca St,https://www.zoocasa.com/oakville-on-real-estate/156-rebecca-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,800,000","List Price$1,899,000",Sold 5 Days Ago,3 Bed,4 Bath,2000–2500 sqft
515 Pineland Ave,https://www.zoocasa.com/oakville-on-real-estate/515-pineland-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,501,000","List Price$1,499,000",Sold 10 Days Ago,3 Bed,2 Bath,N/A sqft
511 - 1450 Glen Abbey Gate,https://www.zoocasa.com/oakville-on-real-estate/511-1450-glen-abbey-gate,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcf07a7ab-493e-49a0-ac12-0d8057be51c1.jpg&w=640&q=75,Sold,"$590,000","List Price$599,900",7 days ,2 Bed,1 Bath,900–999 sqft
ph11 - 221 Robinson St,https://www.zoocasa.com/oakville-on-real-estate/ph11-221-robinson-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,160,000","List Price$1,199,999",8 days ,2 Bed,2 Bath,1400–1599 sqft
910 - 2365 Central Park Dr,https://www.zoocasa.com/oakville-on-real-estate/910-2365-central-park-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$670,000","List Price$599,000",10 days ,1 Bed,1 Bath,600–699 sqft
1438 Lakeshore Rd E,https://www.zoocasa.com/oakville-on-real-estate/1438-lakeshore-rd-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0c31b354-010f-4f55-ad45-f1bfee1d7def.jpg&w=640&q=75,Sold,"$6,215,000","List Price$6,499,000",6 days ,6 Bed,7 Bath,5000 sqft
5 - 2579 Sixth Line,https://www.zoocasa.com/oakville-on-real-estate/5-2579-sixth-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$729,000",8 days ,2 Bed,2 Bath,900–999 sqft
1267 Roseberry Cres,https://www.zoocasa.com/oakville-on-real-estate/1267-roseberry-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,695,000","List Price$1,699,900",9 days ,4 Bed,3 Bath,2000–2500 sqft
110 Orsett St,https://www.zoocasa.com/oakville-on-real-estate/110-orsett-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$975,000","List Price$899,900",8 days ,3 Bed,2 Bath,1100–1500 sqft
2314 Saddlecreek Cres,https://www.zoocasa.com/oakville-on-real-estate/2314-saddlecreek-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F91e0dffe-2567-4eb5-98c5-64cd548fcab1.jpg&w=640&q=75,Sold,"$1,230,000","List Price$1,199,000",7 days ,3 Bed,3 Bath,1500–2000 sqft
1135 Thoresby Dr,https://www.zoocasa.com/oakville-on-real-estate/1135-thoresby-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1d8d9121-2d59-4e31-8204-93fcf7e2715d.jpg&w=640&q=75,Sold,"$1,690,000","List Price$1,699,000",7 days ,3 Bed,3 Bath,N/A sqft
2455 Grand Oak Tr,https://www.zoocasa.com/oakville-on-real-estate/2455-grand-oak-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faeb9b998-3ac0-40c7-804d-0844989700a3.jpg&w=640&q=75,Sold,"$1,300,000","List Price$995,000",Sold 7 Days Ago,3 Bed,4 Bath,1500–2000 sqft
2153 Lillykin St,https://www.zoocasa.com/oakville-on-real-estate/2153-lillykin-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,375,000","List Price$1,399,999",9 days ,3 Bed,3 Bath,1500–2000 sqft
325 Watson Ave,https://www.zoocasa.com/oakville-on-real-estate/325-watson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,600,000","List Price$3,825,000",10 days ,4 Bed,3 Bath,2000–2500 sqft
234 Sewell Dr,https://www.zoocasa.com/oakville-on-real-estate/234-sewell-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F48c20992-4687-4581-92a4-57482ede0f95.jpg&w=640&q=75,Sold,"$1,430,000","List Price$1,449,000",6 days ,3 Bed,3 Bath,N/A sqft
2197 Arbourview Dr,https://www.zoocasa.com/oakville-on-real-estate/2197-arbourview-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,738,000","List Price$1,749,000",10 days ,4 Bed,5 Bath,2000–2500 sqft
1300 Windrush Dr,https://www.zoocasa.com/oakville-on-real-estate/1300-windrush-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F02d5f155-a485-4118-b51f-ee02c0b9aecf.jpg&w=640&q=75,Sold,"$2,080,000","List Price$2,149,000",7 days ,4 Bed,4 Bath,3000–3500 sqft
2357 Bridge Rd,https://www.zoocasa.com/oakville-on-real-estate/2357-bridge-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,902,357","List Price$1,798,800",Sold 9 Days Ago,3 Bed,3 Bath,1100–1500 sqft
160 Romain Cres,https://www.zoocasa.com/oakville-on-real-estate/160-romain-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,701,000","List Price$1,699,900",8 days ,3 Bed,4 Bath,3000–3500 sqft
12 - 2551 Sixth Line,https://www.zoocasa.com/oakville-on-real-estate/12-2551-sixth-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$792,500","List Price$829,000",8 days ,2 Bed,2 Bath,900–999 sqft
2063 Glenada Cres,https://www.zoocasa.com/oakville-on-real-estate/2063-glenada-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd348a25e-7302-4469-86e7-d0d4d5b208b5.jpg&w=640&q=75,Sold,"$1,040,000","List Price$1,099,000",7 days ,3 Bed,2 Bath,1100–1500 sqft
53 Westfield Tr,https://www.zoocasa.com/oakville-on-real-estate/53-westfield-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F989aff06-e8ea-4025-9acf-4ec048019f0f.jpg&w=640&q=75,Sold,"$1,120,000","List Price$1,099,900",Sold 7 Days Ago,3 Bed,3 Bath,1100–1500 sqft
35 - 1489 Heritage Way,https://www.zoocasa.com/oakville-on-real-estate/35-1489-heritage-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F76675c42-825a-4f58-ad87-647de33ef14f.jpg&w=640&q=75,Sold,"$1,265,000","List Price$1,149,900",7 days ,3 Bed,4 Bath,1400–1599 sqft
327 - 2511 Lakeshore Rd W,https://www.zoocasa.com/oakville-on-real-estate/327-2511-lakeshore-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F087c5b75-56e5-4dd6-9d4c-d3b3f774a53f.jpg&w=640&q=75,Sold,"$1,215,000","List Price$1,059,000",8 days ,2 Bed,2 Bath,1000–1199 sqft
585 Valley Dr,https://www.zoocasa.com/oakville-on-real-estate/585-valley-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd269b836-3e3f-4f8c-bbad-2ba1010bfb0b.jpg&w=640&q=75,Sold,"$1,301,000","List Price$1,348,888",7 days ,3 Bed,2 Bath,700–1100 sqft
1449 Lakeshore Rd W,https://www.zoocasa.com/oakville-on-real-estate/1449-lakeshore-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,752,000","List Price$2,750,000",Sold 8 Days Ago,3 Bed,3 Bath,2000–2500 sqft
123 Burnet St,https://www.zoocasa.com/oakville-on-real-estate/123-burnet-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,330,000","List Price$3,350,000",Sold 9 Days Ago,3 Bed,4 Bath,2500–3000 sqft
272 Hickory Circ,https://www.zoocasa.com/oakville-on-real-estate/272-hickory-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9a07df1d-f30c-496a-9b31-35dad65afd83.jpg&w=640&q=75,Sold,"$1,930,000","List Price$1,949,000",Sold 8 Days Ago,4 Bed,4 Bath,N/A sqft
1621 Bayshire Dr,https://www.zoocasa.com/oakville-on-real-estate/1621-bayshire-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,600,000","List Price$2,598,800",9 days ,4 Bed,4 Bath,2500–3000 sqft
1103 - 65 Speers Rd,https://www.zoocasa.com/oakville-on-real-estate/1103-65-speers-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe3f18d9f-14a1-4187-84ea-17f1402feddd.jpg&w=640&q=75,Sold,"$740,000","List Price$759,900",Sold 11 Days Ago,2 Bed,2 Bath,800–899 sqft
301 - 2300 Upper Middle Rd W,https://www.zoocasa.com/oakville-on-real-estate/301-2300-upper-middle-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fabc2eee8-cc47-47f7-ae4c-132c27f9d68c.jpg&w=640&q=75,Sold,"$729,900","List Price$729,900",10 days ,1 Bed,1 Bath,900–999 sqft
1177 Westview Terr,https://www.zoocasa.com/oakville-on-real-estate/1177-westview-terr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb32aae69-827d-41c0-aa93-0fa58e01ef8a.jpg&w=640&q=75,Sold,"$1,080,000","List Price$998,000",11 days ,3 Bed,4 Bath,1100–1500 sqft
1460 Mayors Manor,https://www.zoocasa.com/oakville-on-real-estate/1460-mayors-manor,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4f8f48ea-151c-47ff-bd6a-40abe29e90e8.jpg&w=640&q=75,Sold,"$1,855,000","List Price$1,799,999",11 days ,4 Bed,3 Bath,2500–3000 sqft
gla1 - 40 Old Mill Rd,https://www.zoocasa.com/oakville-on-real-estate/gla1-40-old-mill-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F53476d23-6ca8-4341-8d04-d6e8783d9609.jpg&w=640&q=75,Sold,"$1,110,000","List Price$949,000",Sold 12 Days Ago,2 Bed,2 Bath,1400–1599 sqft
2106 Thornlea Dr,https://www.zoocasa.com/oakville-on-real-estate/2106-thornlea-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F11a3a76a-3e97-476d-b7b2-a359eacffef5.jpg&w=640&q=75,Sold,"$1,550,000","List Price$1,729,900",11 days ,3 Bed,3 Bath,1500–2000 sqft
1210 - 65 Speers Rd,https://www.zoocasa.com/oakville-on-real-estate/1210-65-speers-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F25bcc2af-b305-47d9-8f69-826cda5f01c4.jpg&w=640&q=75,Sold,"$675,000","List Price$499,000",10 days ,1 Bed,1 Bath,600–699 sqft
1517 Lancaster Dr,https://www.zoocasa.com/oakville-on-real-estate/1517-lancaster-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F16b6f8bc-491f-4cee-b06e-8ad86d92f003.jpg&w=640&q=75,Sold,"$1,350,000","List Price$1,390,000",10 days ,3 Bed,3 Bath,1500–2000 sqft
64 Normandy Pl,https://www.zoocasa.com/oakville-on-real-estate/64-normandy-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F93419e4b-150c-4872-83eb-684e5f22dd0a.jpg&w=640&q=75,Sold,"$970,000","List Price$899,000",Sold 11 Days Ago,3 Bed,3 Bath,1100–1500 sqft
3049 Preserve Dr,https://www.zoocasa.com/oakville-on-real-estate/3049-preserve-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc735cd95-8db8-40b2-aca0-9c85e27f02d0.jpg&w=640&q=75,Sold,"$1,280,000","List Price$1,149,000",11 days ,3 Bed,4 Bath,1500–2000 sqft
1101 Bridge Rd,https://www.zoocasa.com/oakville-on-real-estate/1101-bridge-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F367664ce-7d2c-4032-92cb-5504b541ed9e.jpg&w=640&q=75,Sold,"$1,601,000","List Price$1,349,000",11 days ,3 Bed,2 Bath,N/A sqft
13 - 35 Hays Blvd,https://www.zoocasa.com/oakville-on-real-estate/13-35-hays-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F032bccae-a6d5-43aa-97aa-4cb6595b2b6c.jpg&w=640&q=75,Sold,"$810,000","List Price$749,999",11 days ,2 Bed,2 Bath,800–899 sqft
1165 Old Oak Dr,https://www.zoocasa.com/oakville-on-real-estate/1165-old-oak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,260,000","List Price$1,328,800",12 days ,3 Bed,3 Bath,1500–2000 sqft
249 Cherryhill Rd,https://www.zoocasa.com/oakville-on-real-estate/249-cherryhill-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,750,000","List Price$1,788,880",12 days ,3 Bed,3 Bath,1500–2000 sqft
1466 Seagram Ave,https://www.zoocasa.com/oakville-on-real-estate/1466-seagram-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,408,000","List Price$2,398,000",13 days ,4 Bed,3 Bath,N/A sqft
2250 Yolanda Dr,https://www.zoocasa.com/oakville-on-real-estate/2250-yolanda-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,800,000","List Price$1,649,000",Sold 13 Days Ago,4 Bed,4 Bath,2000–2500 sqft
1202 - 55 Speers Rd,https://www.zoocasa.com/oakville-on-real-estate/1202-55-speers-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$577,000","List Price$569,000",13 days ,1 Bed,1 Bath,500–599 sqft
544 Sandbrook Rd,https://www.zoocasa.com/oakville-on-real-estate/544-sandbrook-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,595,000","List Price$1,649,990",12 days ,4 Bed,3 Bath,1500–2000 sqft
3040 George Savage Ave,https://www.zoocasa.com/oakville-on-real-estate/3040-george-savage-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,385,000","List Price$1,199,000",Sold 12 Days Ago,3 Bed,4 Bath,2000–2500 sqft
2333 Ravine Gate,https://www.zoocasa.com/oakville-on-real-estate/2333-ravine-gate,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,800,000","List Price$1,689,000",Sold 13 Days Ago,3 Bed,3 Bath,2500–2749 sqft
2352 Spring Meadow Way,https://www.zoocasa.com/oakville-on-real-estate/2352-spring-meadow-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,090,000","List Price$2,195,000",12 days ,4 Bed,4 Bath,2000–2500 sqft
2031 Erika Crt,https://www.zoocasa.com/oakville-on-real-estate/2031-erika-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,325,500","List Price$1,239,000",13 days ,3 Bed,4 Bath,N/A sqft
2460 Newcastle Cres,https://www.zoocasa.com/oakville-on-real-estate/2460-newcastle-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,148,000",13 days ,3 Bed,3 Bath,1500–2000 sqft
15 - 1240 Westview Terr,https://www.zoocasa.com/oakville-on-real-estate/15-1240-westview-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$960,000","List Price$899,000",12 days ,3 Bed,3 Bath,1400–1599 sqft
